66,28/11/2023 19:35:46,24.28,24.03,24.38,23.8,23.95,23.53,23.47
67,28/11/2023 19:35:47,24.28,24.04,24.37,23.8,23.94,23.53,23.46
68,28/11/2023 19:35:48,24.28,24.04,24.37,23.79,23.95,23.53,23.47
69,28/11/2023 19:35:49,24.28,24.03,24.37,23.79,23.95,23.53,23.47
70,28/11/2023 19:35:50,24.27,24.03,24.37,23.79,23.95,23.53,23.47
71,28/11/2023 19:35:51,24.27,24.03,24.37,23.79,23.96,23.53,23.47
72,28/11/2023 19:35:52,24.27,24.03,24.36,23.79,23.95,23.54,23.47
73,28/11/2023 19:35:53,24.27,24.03,24.37,23.78,23.96,23.53,23.47
74,28/11/2023 19:35:54,24.27,24.03,24.36,23.78,23.96,23.54,23.47
75,28/11/2023 19:35:55,24.27,24.03,24.36,23.78,23.96,23.53,23.47
76,28/11/2023 19:35:56,24.26,24.03,24.36,23.77,23.96,23.53,23.47
77,28/11/2023 19:35:57,24.26,24.02,24.36,23.76,23.96,23.53,23.47
78,28/11/2023 19:35:58,24.27,24.03,24.35,23.77,23.96,23.52,23.47
79,28/11/2023 19:35:59,24.26,24.03,24.35,23.77,23.96,23.53,23.47
80,28/11/2023 19:36:00,24.26,24.02,24.35,23.76,23.96,23.53,23.47
81,28/11/2023 19:36:01,24.26,24.03,24.35,23.77,23.97,23.52,23.47
82,28/11/2023 19:36:02,24.26,24.02,24.35,23.76,23.97,23.53,23.48
83,28/11/2023 19:36:03,24.26,24.02,24.34,23.75,23.96,23.52,23.47
84,28/11/2023 19:36:04,24.26,24.02,24.34,23.75,23.97,23.52,23.47
85,28/11/2023 19:36:05,24.26,24.02,24.34,23.75,23.97,23.52,23.47
86,28/11/2023 19:36:06,24.25,24.02,24.34,23.76,23.97,23.53,23.47
87,28/11/2023 19:36:07,24.25,24.02,24.35,23.76,23.97,23.52,23.47
88,28/11/2023 19:36:08,24.25,24.02,24.34,23.76,23.97,23.52,23.47
89,28/11/2023 19:36:09,24.25,24.02,24.34,23.75,23.97,23.52,23.47
90,28/11/2023 19:36:10,24.25,24.02,24.34,23.76,23.97,23.53,23.47
91,28/11/2023 19:36:11,24.26,24.02,24.34,23.76,23.97,23.53,23.47
92,28/11/2023 19:36:12,24.25,24.02,24.34,23.76,23.97,23.52,23.47
93,28/11/2023 19:36:13,24.25,24.02,24.34,23.75,23.97,23.52,23.47
94,28/11/2023 19:36:14,24.25,24.02,24.34,23.75,23.97,23.52,23.47
95,28/11/2023 19:36:15,24.25,24.01,24.34,23.75,23.96,23.52,23.46
96,28/11/2023 19:36:16,24.24,24.02,24.34,23.75,23.96,23.52,23.47
97,28/11/2023 19:36:17,24.25,24.01,24.33,23.74,23.96,23.52,23.47
98,28/11/2023 19:36:18,24.25,24.01,24.34,23.74,23.96,23.53,23.47
99,28/11/2023 19:36:19,24.24,24.01,24.34,23.73,23.96,23.52,23.47
100,28/11/2023 19:36:20,24.24,24.01,24.34,23.73,23.96,23.52,23.47
101,28/11/2023 19:36:21,24.24,24.01,24.33,23.73,23.96,23.52,23.47
102,28/11/2023 19:36:22,24.25,24.02,24.33,23.73,23.95,23.52,23.47
103,28/11/2023 19:36:23,24.24,24.01,24.34,23.72,23.95,23.52,23.46
104,28/11/2023 19:36:24,24.24,24.01,24.33,23.73,23.95,23.53,23.47
105,28/11/2023 19:36:25,24.24,24.01,24.33,23.72,23.94,23.52,23.47
106,28/11/2023 19:36:26,24.23,24,24.33,23.73,23.94,23.52,23.46
107,28/11/2023 19:36:27,24.24,24.01,24.33,23.73,23.93,23.52,23.46
108,28/11/2023 19:36:28,24.24,24,24.33,23.73,23.93,23.52,23.47
109,28/11/2023 19:36:29,24.23,24,24.33,23.73,23.92,23.52,23.47
110,28/11/2023 19:36:30,24.24,24,24.33,23.73,23.92,23.52,23.47
111,28/11/2023 19:36:31,24.23,24,24.33,23.73,23.92,23.52,23.47
112,28/11/2023 19:36:32,24.23,24,24.32,23.73,23.91,23.52,23.46
113,28/11/2023 19:36:33,24.23,24,24.33,23.73,23.91,23.52,23.46
114,28/11/2023 19:36:34,24.23,24.01,24.33,23.73,23.92,23.52,23.47
115,28/11/2023 19:36:35,24.23,24,24.32,23.73,23.91,23.52,23.47
116,28/11/2023 19:36:36,24.23,24,24.32,23.73,23.91,23.52,23.47
117,28/11/2023 19:36:37,24.23,24,24.32,23.73,23.91,23.52,23.47
118,28/11/2023 19:36:38,24.23,24,24.32,23.73,23.91,23.52,23.46
119,28/11/2023 19:36:39,24.22,24,24.32,23.73,23.91,23.52,23.46
120,28/11/2023 19:36:40,24.22,24,24.32,23.72,23.91,23.51,23.46
121,28/11/2023 19:36:41,24.23,24,24.32,23.72,23.91,23.51,23.46
122,28/11/2023 19:36:42,24.23,24,24.32,23.73,23.91,23.51,23.46
123,28/11/2023 19:36:43,24.22,23.99,24.32,23.72,23.92,23.51,23.46
124,28/11/2023 19:36:44,24.23,24,24.31,23.72,23.91,23.51,23.45
125,28/11/2023 19:36:45,24.22,24,24.32,23.72,23.92,23.51,23.45
126,28/11/2023 19:36:46,24.22,23.99,24.32,23.72,23.92,23.51,23.45
127,28/11/2023 19:36:47,24.22,24,24.32,23.72,23.92,23.51,23.45
128,28/11/2023 19:36:48,24.22,23.99,24.32,23.72,23.92,23.51,23.45
129,28/11/2023 19:36:49,24.22,23.99,24.32,23.72,23.92,23.51,23.45
130,28/11/2023 19:36:50,24.21,23.99,24.31,23.72,23.92,23.51,23.45
131,28/11/2023 19:36:51,24.21,23.99,24.32,23.72,23.92,23.51,23.45
132,28/11/2023 19:36:52,24.21,23.99,24.32,23.72,23.92,23.51,23.46
133,28/11/2023 19:36:53,24.22,23.99,24.31,23.72,23.92,23.51,23.45
134,28/11/2023 19:36:54,24.21,23.99,24.31,23.72,23.91,23.51,23.46
135,28/11/2023 19:36:55,24.21,23.99,24.3,23.72,23.92,23.51,23.45
136,28/11/2023 19:36:56,24.21,23.99,24.31,23.72,23.92,23.5,23.45
137,28/11/2023 19:36:57,24.21,23.99,24.31,23.72,23.92,23.51,23.45
138,28/11/2023 19:36:58,24.21,23.99,24.3,23.73,23.92,23.51,23.45
139,28/11/2023 19:36:59,24.21,23.99,24.31,23.73,23.92,23.5,23.45
140,28/11/2023 19:37:00,24.21,23.98,24.31,23.73,23.92,23.5,23.46
141,28/11/2023 19:37:01,24.21,23.98,24.3,23.73,23.92,23.5,23.45
142,28/11/2023 19:37:02,24.21,23.98,24.3,23.73,23.92,23.5,23.44
143,28/11/2023 19:37:03,24.21,23.98,24.3,23.73,23.92,23.5,23.44
144,28/11/2023 19:37:04,24.21,23.98,24.3,23.73,23.92,23.5,23.44
145,28/11/2023 19:37:05,24.2,23.98,24.31,23.73,23.92,23.49,23.44
146,28/11/2023 19:37:06,24.2,23.98,24.31,23.73,23.92,23.49,23.44
147,28/11/2023 19:37:07,24.2,23.98,24.31,23.73,23.92,23.49,23.43
148,28/11/2023 19:37:08,24.2,23.98,24.31,23.73,23.91,23.49,23.44
